timestamp,temperature_c,humidity_pct,ghi_wm2,hour,day_of_week,is_weekend,occupancy_factor,comfort_setpoint_c,hvac_load_kw
2024-07-27 21:00:00,37.81,19.5,0.0,21,5,1,0.1,23.0,32.94
2024-07-27 22:00:00,37.67,21.4,0.0,22,5,1,0.1,23.0,32.8
2024-07-27 23:00:00,37.6,25.4,0.0,23,5,1,0.1,23.0,32.72
2024-07-28 00:00:00,36.57,28.0,0.0,0,6,1,0.1,23.0,31.51
2024-07-28 01:00:00,34.79,32.2,0.0,1,6,1,0.1,23.0,29.39
2024-07-28 02:00:00,34.17,34.2,0.0,2,6,1,0.1,23.0,28.65
2024-07-28 03:00:00,33.53,34.3,0.0,3,6,1,0.1,23.0,27.89
2024-07-28 04:00:00,33.92,40.0,0.0,4,6,1,0.1,23.0,28.39
2024-07-28 05:00:00,33.13,42.3,0.0,5,6,1,0.1,23.0,27.44
2024-07-28 06:00:00,33.69,48.0,0.0,6,6,1,0.1,23.0,28.15
2024-07-28 07:00:00,34.31,42.0,0.0,7,6,1,0.1,23.0,28.86
2024-07-28 08:00:00,35.64,39.6,0.0,8,6,1,0.1,23.0,30.44
2024-07-28 09:00:00,37.69,35.0,244.41,9,6,1,0.1,23.0,33.62
2024-07-28 10:00:00,38.75,27.8,418.98,10,6,1,0.1,23.0,35.38
2024-07-28 11:00:00,39.67,21.4,523.73,11,6,1,0.1,23.0,36.76
2024-07-28 12:00:00,40.17,18.1,558.64,12,6,1,0.1,23.0,37.45
2024-07-28 13:00:00,40.57,16.2,523.73,13,6,1,0.1,23.0,37.82
2024-07-28 14:00:00,41.01,15.9,418.98,14,6,1,0.1,23.0,38.03
2024-07-28 15:00:00,41.1,17.4,244.41,15,6,1,0.1,23.0,37.62
2024-07-28 16:00:00,41.1,18.2,0.0,16,6,1,0.1,23.0,36.89
2024-07-28 17:00:00,40.81,19.0,0.0,17,6,1,0.1,23.0,36.55
2024-07-28 18:00:00,39.57,16.2,0.0,18,6,1,0.1,23.0,35.04
2024-07-28 19:00:00,39.61,17.2,0.0,19,6,1,0.1,23.0,35.09
2024-07-28 20:00:00,37.79,28.8,0.0,20,6,1,0.1,23.0,32.98
2024-07-28 21:00:00,36.29,33.0,0.0,21,6,1,0.1,23.0,31.2
2024-07-28 22:00:00,36.15,33.4,0.0,22,6,1,0.1,23.0,31.03
2024-07-28 23:00:00,34.45,35.3,0.0,23,6,1,0.1,23.0,29.0
2024-07-29 00:00:00,33.63,38.8,0.0,0,0,0,0.15,23.0,28.07
2024-07-29 01:00:00,33.01,44.6,0.0,1,0,0,0.15,23.0,27.36
2024-07-29 02:00:00,33.5,49.2,0.0,2,0,0,0.15,23.0,27.96
2024-07-29 03:00:00,33.46,51.8,0.0,3,0,0,0.15,23.0,27.94
2024-07-29 04:00:00,32.68,53.9,0.0,4,0,0,0.15,23.0,27.0
2024-07-29 05:00:00,32.48,56.0,0.0,5,0,0,0.15,23.0,26.78
2024-07-29 06:00:00,32.99,60.2,0.0,6,0,0,0.15,23.0,27.41
2024-07-29 07:00:00,33.58,57.7,0.0,7,0,0,0.15,23.0,28.1
2024-07-29 08:00:00,34.29,51.5,0.0,8,0,0,0.9,23.0,29.52
2024-07-29 09:00:00,37.4,32.8,243.68,9,0,0,0.9,23.0,33.9
2024-07-29 10:00:00,38.31,16.3,417.74,10,0,0,0.9,23.0,35.43
2024-07-29 11:00:00,39.31,8.3,522.18,11,0,0,0.9,23.0,36.91
2024-07-29 12:00:00,39.74,7.7,556.99,12,0,0,0.9,23.0,37.52
2024-07-29 13:00:00,40.13,10.4,522.18,13,0,0,0.9,23.0,37.9
2024-07-29 14:00:00,40.77,12.8,417.74,14,0,0,0.9,23.0,38.36
2024-07-29 15:00:00,40.53,13.2,243.68,15,0,0,0.9,23.0,37.55
2024-07-29 16:00:00,40.37,12.9,0.0,16,0,0,0.9,23.0,36.63
2024-07-29 17:00:00,40.61,13.8,0.0,17,0,0,0.9,23.0,36.92
2024-07-29 18:00:00,40.28,14.9,0.0,18,0,0,0.15,23.0,35.93
2024-07-29 19:00:00,40.2,14.2,0.0,19,0,0,0.15,23.0,35.84
2024-07-29 20:00:00,38.85,14.1,0.0,20,0,0,0.15,23.0,34.21
2024-07-29 21:00:00,38.22,14.5,0.0,21,0,0,0.15,23.0,33.45
2024-07-29 22:00:00,37.74,15.5,0.0,22,0,0,0.15,23.0,32.89
2024-07-29 23:00:00,35.23,16.4,0.0,23,0,0,0.15,23.0,29.88
2024-07-30 00:00:00,35.06,19.2,0.0,0,1,0,0.15,23.0,29.69
2024-07-30 01:00:00,33.72,29.4,0.0,1,1,0,0.15,23.0,28.14
2024-07-30 02:00:00,34.51,33.9,0.0,2,1,0,0.15,23.0,29.11
2024-07-30 03:00:00,33.85,36.2,0.0,3,1,0,0.15,23.0,28.32
2024-07-30 04:00:00,34.99,37.6,0.0,4,1,0,0.15,23.0,29.7
2024-07-30 05:00:00,34.16,36.7,0.0,5,1,0,0.15,23.0,28.7
2024-07-30 06:00:00,32.28,52.2,0.0,6,1,0,0.15,23.0,26.52
2024-07-30 07:00:00,33.33,50.0,0.0,7,1,0,0.15,23.0,27.77
2024-07-30 08:00:00,34.97,44.3,0.0,8,1,0,0.9,23.0,30.3
2024-07-30 09:00:00,36.06,35.2,242.94,9,1,0,0.9,23.0,32.3
2024-07-30 10:00:00,37.85,26.6,416.47,10,1,0,0.9,23.0,34.93
2024-07-30 11:00:00,39.03,20.1,520.59,11,1,0,0.9,23.0,36.62
2024-07-30 12:00:00,39.72,16.6,555.3,12,1,0,0.9,23.0,37.53
2024-07-30 13:00:00,40.46,15.4,520.59,13,1,0,0.9,23.0,38.32
2024-07-30 14:00:00,40.64,15.4,416.47,14,1,0,0.9,23.0,38.21
2024-07-30 15:00:00,40.84,16.6,242.94,15,1,0,0.9,23.0,37.94
2024-07-30 16:00:00,40.9,21.3,0.0,16,1,0,0.9,23.0,37.3
2024-07-30 17:00:00,40.67,23.0,0.0,17,1,0,0.9,23.0,37.04
2024-07-30 18:00:00,39.75,17.2,0.0,18,1,0,0.15,23.0,35.31
2024-07-30 19:00:00,37.28,20.4,0.0,19,1,0,0.15,23.0,32.35
2024-07-30 20:00:00,35.95,24.2,0.0,20,1,0,0.15,23.0,30.78
2024-07-30 21:00:00,34.88,26.7,0.0,21,1,0,0.15,23.0,29.51
2024-07-30 22:00:00,35.02,28.0,0.0,22,1,0,0.15,23.0,29.69
2024-07-30 23:00:00,34.95,28.9,0.0,23,1,0,0.15,23.0,29.61
